date,team_1,team_2,outcome
12/13/1947,blb,nyk,0.0
12/13/1947,pro,wsc,0.0
12/13/1947,wsc,pro,1.0
12/15/1947,nyk,phw,0.0
12/15/1947,phw,nyk,1.0
12/17/1947,bos,pro,1.0
12/17/1947,pro,bos,0.0
12/17/1947,blb,wsc,0.0
12/17/1947,wsc,blb,1.0
12/18/1947,stb,blb,0.0
12/18/1947,blb,stb,1.0
12/18/1947,wsc,chs,1.0
12/18/1947,chs,wsc,0.0
12/18/1947,nyk,phw,1.0
12/18/1947,phw,nyk,0.0
12/19/1947,bos,stb,1.0
12/19/1947,stb,bos,0.0
12/20/1947,bos,nyk,0.0
12/20/1947,nyk,bos,1.0
12/20/1947,phw,pro,1.0
12/20/1947,pro,phw,0.0
12/20/1947,stb,wsc,1.0
12/20/1947,wsc,stb,0.0
12/21/1947,blb,chs,0.0
12/21/1947,chs,blb,1.0
12/23/1947,bos,chs,0.0
12/23/1947,chs,bos,1.0
12/23/1947,nyk,pro,0.0
12/23/1947,pro,nyk,1.0
12/25/1947,chs,blb,0.0
12/25/1947,blb,chs,1.0
12/25/1947,pro,nyk,0.0
12/25/1947,nyk,pro,1.0
12/25/1947,wsc,stb,1.0
12/25/1947,stb,wsc,0.0
12/26/1947,pro,phw,0.0
12/26/1947,phw,pro,1.0
12/27/1947,bos,pro,1.0
12/27/1947,pro,bos,0.0
12/27/1947,chs,nyk,1.0
12/27/1947,nyk,chs,0.0
12/27/1947,phw,wsc,0.0
12/27/1947,wsc,phw,1.0
12/28/1947,blb,stb,0.0
12/28/1947,stb,blb,1.0
12/30/1947,phw,bos,0.0
12/30/1947,bos,phw,1.0
12/30/1947,chs,pro,1.0
12/30/1947,pro,chs,0.0
1/1/1948,blb,phw,0.0
1/1/1948,phw,blb,1.0
1/1/1948,stb,bos,1.0
1/1/1948,bos,stb,0.0
1/2/1948,wsc,phw,0.0
1/2/1948,phw,wsc,1.0
1/3/1948,blb,nyk,1.0
1/3/1948,nyk,blb,0.0
1/3/1948,pro,chs,0.0
1/3/1948,chs,pro,1.0
1/3/1948,wsc,bos,1.0
1/3/1948,bos,wsc,0.0
1/4/1948,stb,phw,1.0
1/4/1948,phw,stb,0.0
1/6/1948,pro,blb,0.0
1/6/1948,blb,pro,1.0
1/7/1948,nyk,chs,0.0
1/7/1948,chs,nyk,1.0
1/8/1948,blb,chs,1.0
1/8/1948,chs,blb,0.0
1/8/1948,stb,wsc,1.0
1/8/1948,wsc,stb,0.0
1/9/1948,phw,chs,0.0
1/9/1948,chs,phw,1.0
1/10/1948,pro,bos,1.0
1/10/1948,bos,pro,0.0
1/10/1948,wsc,phw,1.0
1/10/1948,phw,wsc,0.0
1/11/1948,wsc,bos,0.0
1/11/1948,bos,wsc,1.0
1/11/1948,chs,nyk,1.0
1/11/1948,nyk,chs,0.0
1/11/1948,blb,stb,0.0
1/11/1948,stb,blb,1.0
1/14/1948,chs,wsc,0.0
1/14/1948,wsc,chs,1.0
1/15/1948,pro,blb,0.0
1/15/1948,blb,pro,1.0
1/15/1948,nyk,stb,1.0
1/15/1948,stb,nyk,0.0
1/16/1948,bos,chs,1.0
1/16/1948,chs,bos,0.0
1/16/1948,blb,phw,0.0
1/16/1948,phw,blb,1.0
1/17/1948,phw,blb,1.0
1/17/1948,blb,phw,0.0
1/17/1948,nyk,wsc,0.0
1/17/1948,wsc,nyk,1.0
1/18/1948,chs,bos,1.0
1/18/1948,bos,chs,0.0
1/18/1948,pro,stb,0.0
1/18/1948,stb,pro,1.0
1/19/1948,phw,nyk,1.0
1/19/1948,nyk,phw,0.0
1/20/1948,stb,phw,0.0
1/20/1948,phw,stb,1.0
1/21/1948,stb,wsc,0.0
1/21/1948,wsc,stb,1.0
1/22/1948,blb,stb,0.0
1/22/1948,stb,blb,1.0
1/22/1948,chs,pro,0.0
1/22/1948,pro,chs,1.0
1/22/1948,phw,bos,0.0
1/22/1948,bos,phw,1.0
1/23/1948,nyk,bos,1.0
1/23/1948,bos,nyk,0.0
1/24/1948,nyk,blb,0.0
1/24/1948,blb,nyk,1.0
1/24/1948,pro,wsc,0.0
1/24/1948,wsc,pro,1.0
1/25/1948,stb,bos,1.0
1/25/1948,bos,stb,0.0
1/27/1948,bos,phw,0.0
1/27/1948,phw,bos,1.0
1/27/1948,blb,chs,0.0
1/27/1948,chs,blb,1.0
1/27/1948,stb,pro,1.0
1/27/1948,pro,stb,0.0
1/28/1948,pro,nyk,0.0
1/28/1948,nyk,pro,1.0
1/29/1948,phw,nyk,0.0
1/29/1948,nyk,phw,1.0
1/29/1948,chs,stb,0.0
1/29/1948,stb,chs,1.0
1/30/1948,wsc,blb,0.0
1/30/1948,blb,wsc,1.0
1/30/1948,pro,bos,1.0
1/30/1948,bos,pro,0.0
1/31/1948,bos,nyk,0.0
1/31/1948,nyk,bos,1.0
1/31/1948,pro,blb,0.0
1/31/1948,blb,pro,1.0
1/31/1948,phw,stb,1.0
1/31/1948,stb,phw,0.0
1/31/1948,wsc,chs,1.0
1/31/1948,chs,wsc,0.0
2/1/1948,chs,phw,0.0
2/1/1948,phw,chs,1.0
2/3/1948,pro,nyk,0.0
2/3/1948,nyk,pro,1.0
2/4/1948,nyk,pro,1.0
2/4/1948,pro,nyk,0.0
2/4/1948,wsc,blb,1.0
2/4/1948,blb,wsc,0.0
2/5/1948,pro,blb,0.0
2/5/1948,blb,pro,1.0
2/5/1948,phw,wsc,0.0
2/5/1948,wsc,phw,1.0
2/5/1948,stb,chs,0.0
2/5/1948,chs,stb,1.0
2/6/1948,bos,nyk,0.0
2/6/1948,nyk,bos,1.0
2/7/1948,wsc,pro,1.0
2/7/1948,pro,wsc,0.0
2/7/1948,stb,phw,1.0
2/7/1948,phw,stb,0.0
2/8/1948,chs,phw,1.0
2/8/1948,phw,chs,0.0
2/8/1948,bos,nyk,0.0
2/8/1948,nyk,bos,1.0
2/10/1948,wsc,pro,1.0
2/10/1948,pro,wsc,0.0
2/11/1948,chs,stb,0.0
2/11/1948,stb,chs,1.0
2/11/1948,pro,nyk,0.0
2/11/1948,nyk,pro,1.0
2/12/1948,nyk,blb,0.0
2/12/1948,blb,nyk,1.0
2/12/1948,phw,bos,1.0
2/12/1948,bos,phw,0.0
2/12/1948,chs,stb,1.0
2/12/1948,stb,chs,0.0
2/13/1948,bos,pro,1.0
2/13/1948,pro,bos,0.0
2/14/1948,nyk,phw,1.0
2/14/1948,phw,nyk,0.0
2/14/1948,bos,wsc,0.0
2/14/1948,wsc,bos,1.0
2/15/1948,pro,chs,1.0
2/15/1948,chs,pro,0.0
2/15/1948,stb,blb,1.0
2/15/1948,blb,stb,0.0
2/18/1948,wsc,nyk,0.0
2/18/1948,nyk,wsc,1.0
2/19/1948,bos,blb,0.0
2/19/1948,blb,bos,1.0
2/19/1948,nyk,chs,0.0
2/19/1948,chs,nyk,1.0
2/19/1948,phw,wsc,1.0
2/19/1948,wsc,phw,0.0
2/19/1948,pro,stb,0.0
2/19/1948,stb,pro,1.0
2/21/1948,chs,pro,1.0
2/21/1948,pro,chs,0.0
2/21/1948,wsc,blb,1.0
2/21/1948,blb,wsc,0.0
2/22/1948,chs,bos,1.0
2/22/1948,bos,chs,0.0
2/22/1948,nyk,stb,0.0
2/22/1948,stb,nyk,1.0
2/24/1948,phw,blb,1.0
2/24/1948,blb,phw,0.0
2/25/1948,wsc,chs,0.0
2/25/1948,chs,wsc,1.0
2/26/1948,blb,wsc,1.0
2/26/1948,wsc,blb,0.0
2/26/1948,chs,phw,0.0
2/26/1948,phw,chs,1.0
2/26/1948,stb,bos,1.0
2/26/1948,bos,stb,0.0
2/27/1948,bos,chs,1.0
2/27/1948,chs,bos,0.0
2/28/1948,nyk,blb,0.0
2/28/1948,blb,nyk,1.0
2/28/1948,phw,pro,1.0
2/28/1948,pro,phw,0.0
2/28/1948,wsc,stb,0.0
2/28/1948,stb,wsc,1.0
2/29/1948,blb,bos,0.0
2/29/1948,bos,blb,1.0
2/29/1948,wsc,chs,0.0
2/29/1948,chs,wsc,1.0
3/2/1948,phw,nyk,1.0
3/2/1948,nyk,phw,0.0
3/4/1948,blb,stb,1.0
3/4/1948,stb,blb,0.0
3/4/1948,phw,bos,1.0
3/4/1948,bos,phw,0.0
3/5/1948,stb,bos,0.0
3/5/1948,bos,stb,1.0
3/6/1948,bos,blb,0.0
3/6/1948,blb,bos,1.0
3/6/1948,wsc,nyk,0.0
3/6/1948,nyk,wsc,1.0
3/7/1948,chs,pro,1.0
3/7/1948,pro,chs,0.0
3/9/1948,phw,chs,0.0
3/9/1948,chs,phw,1.0
3/9/1948,pro,stb,0.0
3/9/1948,stb,pro,1.0
3/10/1948,stb,nyk,1.0
3/10/1948,nyk,stb,0.0
3/10/1948,wsc,chs,0.0
3/10/1948,chs,wsc,1.0
3/11/1948,blb,chs,1.0
3/11/1948,chs,blb,0.0
3/11/1948,stb,phw,0.0
3/11/1948,phw,stb,1.0
3/13/1948,blb,phw,1.0
3/13/1948,phw,blb,0.0
3/13/1948,chs,nyk,1.0
3/13/1948,nyk,chs,0.0
3/13/1948,pro,bos,0.0
3/13/1948,bos,pro,1.0
3/13/1948,wsc,stb,1.0
3/13/1948,stb,wsc,0.0
3/16/1948,wsc,bos,1.0
3/16/1948,bos,wsc,0.0
3/16/1948,pro,phw,0.0
3/16/1948,phw,pro,1.0
3/17/1948,pro,wsc,0.0
3/17/1948,wsc,pro,1.0
3/18/1948,blb,wsc,0.0
3/18/1948,wsc,blb,1.0
3/18/1948,bos,chs,1.0
3/18/1948,chs,bos,0.0
3/18/1948,pro,phw,0.0
3/18/1948,phw,pro,1.0
3/18/1948,stb,nyk,0.0
3/18/1948,nyk,stb,1.0
3/20/1948,pro,blb,0.0
3/20/1948,blb,pro,1.0
3/20/1948,stb,chs,1.0
3/20/1948,chs,stb,0.0
3/20/1948,nyk,wsc,0.0
3/20/1948,wsc,nyk,1.0
3/21/1948,stb,chs,1.0
3/21/1948,chs,stb,0.0
3/23/1948,wsc,chs,0.0
3/23/1948,chs,wsc,1.0
3/23/1948,stb,phw,1.0
3/23/1948,phw,stb,0.0
3/25/1948,blb,chs,1.0
3/25/1948,chs,blb,0.0
3/25/1948,stb,phw,0.0
3/25/1948,phw,stb,1.0
3/27/1948,blb,nyk,1.0
3/27/1948,nyk,blb,0.0
3/27/1948,phw,stb,1.0
3/27/1948,stb,phw,0.0
3/28/1948,chs,bos,1.0
3/28/1948,bos,chs,0.0
3/28/1948,blb,nyk,0.0
3/28/1948,nyk,blb,1.0
3/30/1948,stb,phw,1.0
3/30/1948,phw,stb,0.0
3/31/1948,bos,chs,1.0
3/31/1948,chs,bos,0.0
4/1/1948,nyk,blb,0.0
4/1/1948,blb,nyk,1.0
4/1/1948,stb,phw,1.0
4/1/1948,phw,stb,0.0
4/2/1948,bos,chs,0.0
4/2/1948,chs,bos,1.0
4/3/1948,phw,stb,1.0
4/3/1948,stb,phw,0.0
4/6/1948,stb,phw,0.0
4/6/1948,phw,stb,1.0
4/7/1948,blb,chs,1.0
4/7/1948,chs,blb,0.0
4/8/1948,chs,blb,0.0
4/8/1948,blb,chs,1.0
4/10/1948,phw,blb,1.0
4/10/1948,blb,phw,0.0
4/13/1948,phw,blb,0.0
4/13/1948,blb,phw,1.0
4/15/1948,blb,phw,1.0
4/15/1948,phw,blb,0.0
4/17/1948,blb,phw,1.0
4/17/1948,phw,blb,0.0
4/20/1948,phw,blb,1.0
4/20/1948,blb,phw,0.0
4/21/1948,phw,blb,0.0
4/21/1948,blb,phw,1.0
11/1/1948,stb,inj,0.0
11/1/1948,inj,stb,1.0
11/3/1948,ftw,nyk,0.0
11/3/1948,nyk,ftw,1.0
11/3/1948,phw,wsc,0.0
11/3/1948,wsc,phw,1.0
11/4/1948,mnl,blb,1.0
11/4/1948,blb,mnl,0.0
11/4/1948,bos,phw,0.0
11/4/1948,phw,bos,1.0
11/4/1948,pro,wsc,0.0
11/4/1948,wsc,pro,1.0
11/5/1948,inj,nyk,0.0
11/5/1948,nyk,inj,1.0
11/6/1948,blb,chs,0.0
11/6/1948,chs,blb,1.0
11/6/1948,phw,pro,1.0
11/6/1948,pro,phw,0.0
11/6/1948,inj,roc,0.0
11/6/1948,roc,inj,1.0
11/6/1948,ftw,stb,0.0
11/6/1948,stb,ftw,1.0
11/6/1948,mnl,wsc,0.0
11/6/1948,wsc,mnl,1.0
11/7/1948,bos,phw,1.0
11/7/1948,phw,bos,0.0
11/7/1948,blb,ftw,1.0
11/7/1948,ftw,blb,0.0
11/9/1948,bos,mnl,1.0
11/9/1948,mnl,bos,0.0
11/9/1948,inj,blb,0.0
11/9/1948,blb,inj,1.0
11/9/1948,phw,pro,1.0
11/9/1948,pro,phw,0.0
11/9/1948,nyk,stb,0.0
11/9/1948,stb,nyk,1.0
11/10/1948,wsc,roc,1.0
11/10/1948,roc,wsc,0.0
11/11/1948,wsc,blb,1.0
11/11/1948,blb,wsc,0.0
11/11/1948,mnl,nyk,1.0
11/11/1948,nyk,mnl,0.0
11/11/1948,roc,phw,1.0
11/11/1948,phw,roc,0.0
11/11/1948,ftw,pro,0.0
11/11/1948,pro,ftw,1.0
11/12/1948,bos,ftw,1.0
11/12/1948,ftw,bos,0.0
11/13/1948,inj,chs,0.0
11/13/1948,chs,inj,1.0
11/13/1948,nyk,blb,1.0
11/13/1948,blb,nyk,0.0
11/13/1948,pro,mnl,0.0
11/13/1948,mnl,pro,1.0
11/13/1948,bos,roc,0.0
11/13/1948,roc,bos,1.0
11/13/1948,stb,phw,1.0
11/13/1948,phw,stb,0.0
11/13/1948,ftw,wsc,0.0
11/13/1948,wsc,ftw,1.0
11/14/1948,ftw,inj,1.0
11/14/1948,inj,ftw,0.0
11/14/1948,roc,mnl,1.0
11/14/1948,mnl,roc,0.0
11/16/1948,phw,inj,1.0
11/16/1948,inj,phw,0.0
11/16/1948,roc,nyk,1.0
11/16/1948,nyk,roc,0.0
11/16/1948,bos,stb,0.0
11/16/1948,stb,bos,1.0
11/17/1948,phw,ftw,0.0
11/17/1948,ftw,phw,1.0
11/17/1948,mnl,bos,0.0
11/17/1948,bos,mnl,1.0
11/17/1948,wsc,nyk,1.0
11/17/1948,nyk,wsc,0.0
11/18/1948,blb,nyk,0.0
11/18/1948,nyk,blb,1.0
11/18/1948,inj,phw,0.0
11/18/1948,phw,inj,1.0
11/18/1948,roc,pro,1.0
11/18/1948,pro,roc,0.0
11/19/1948,stb,blb,1.0
11/19/1948,blb,stb,0.0
11/19/1948,bos,inj,1.0
11/19/1948,inj,bos,0.0
11/19/1948,chs,mnl,0.0
11/19/1948,mnl,chs,1.0
11/20/1948,phw,nyk,0.0
11/20/1948,nyk,phw,1.0
11/20/1948,inj,pro,1.0
11/20/1948,pro,inj,0.0
11/20/1948,stb,blb,0.0
11/20/1948,blb,stb,1.0
11/20/1948,wsc,bos,1.0
11/20/1948,bos,wsc,0.0
11/21/1948,ftw,chs,0.0
11/21/1948,chs,ftw,1.0
11/21/1948,blb,mnl,0.0
11/21/1948,mnl,blb,1.0
11/21/1948,roc,wsc,0.0
11/21/1948,wsc,roc,1.0
11/23/1948,wsc,bos,1.0
11/23/1948,bos,wsc,0.0
11/23/1948,mnl,inj,1.0
11/23/1948,inj,mnl,0.0
11/23/1948,phw,ftw,0.0
11/23/1948,ftw,phw,1.0
11/23/1948,blb,roc,0.0
11/23/1948,roc,blb,1.0
11/24/1948,pro,mnl,0.0
11/24/1948,mnl,pro,1.0
11/25/1948,blb,ftw,1.0
11/25/1948,ftw,blb,0.0
11/25/1948,bos,inj,0.0
11/25/1948,inj,bos,1.0
11/25/1948,wsc,phw,1.0
11/25/1948,phw,wsc,0.0
11/25/1948,pro,stb,0.0
11/25/1948,stb,pro,1.0
11/27/1948,nyk,ftw,1.0
11/27/1948,ftw,nyk,0.0
11/27/1948,blb,pro,1.0
11/27/1948,pro,blb,0.0
11/27/1948,chs,roc,0.0
11/27/1948,roc,chs,1.0
11/27/1948,mnl,stb,1.0
11/27/1948,stb,mnl,0.0
11/27/1948,wsc,inj,1.0
11/27/1948,inj,wsc,0.0
11/28/1948,ftw,bos,1.0
11/28/1948,bos,ftw,0.0
11/28/1948,phw,mnl,0.0
11/28/1948,mnl,phw,1.0
11/30/1948,mnl,bos,1.0
11/30/1948,bos,mnl,0.0
11/30/1948,phw,chs,0.0
11/30/1948,chs,phw,1.0
11/30/1948,ftw,inj,1.0
11/30/1948,inj,ftw,0.0
11/30/1948,nyk,pro,1.0
11/30/1948,pro,nyk,0.0
12/1/1948,mnl,ftw,0.0
12/1/1948,ftw,mnl,1.0
12/1/1948,nyk,roc,0.0
12/1/1948,roc,nyk,1.0
12/1/1948,stb,chs,1.0
12/1/1948,chs,stb,0.0
12/1/1948,pro,wsc,0.0
12/1/1948,wsc,pro,1.0
12/2/1948,blb,inj,1.0
12/2/1948,inj,blb,0.0
12/2/1948,bos,phw,1.0
12/2/1948,phw,bos,0.0
12/2/1948,pro,wsc,0.0
12/2/1948,wsc,pro,1.0
12/4/1948,mnl,chs,0.0
12/4/1948,chs,mnl,1.0
12/4/1948,nyk,inj,1.0
12/4/1948,inj,nyk,0.0
12/4/1948,bos,pro,1.0
12/4/1948,pro,bos,0.0
12/4/1948,phw,roc,0.0
12/4/1948,roc,phw,1.0
12/4/1948,ftw,stb,0.0
12/4/1948,stb,ftw,1.0
12/4/1948,wsc,blb,1.0
12/4/1948,blb,wsc,0.0
12/5/1948,chs,ftw,1.0
12/5/1948,ftw,chs,0.0
12/5/1948,stb,mnl,0.0
12/5/1948,mnl,stb,1.0
12/6/1948,bos,roc,0.0
12/6/1948,roc,bos,1.0
12/7/1948,wsc,inj,0.0
12/7/1948,inj,wsc,1.0
12/7/1948,pro,roc,1.0
12/7/1948,roc,pro,0.0
12/8/1948,ftw,stb,1.0
12/8/1948,stb,ftw,0.0
12/8/1948,mnl,wsc,0.0
12/8/1948,wsc,mnl,1.0
12/8/1948,pro,nyk,0.0
12/8/1948,nyk,pro,1.0
12/8/1948,phw,blb,0.0
12/8/1948,blb,phw,1.0
12/9/1948,blb,phw,1.0
12/9/1948,phw,blb,0.0
12/9/1948,nyk,pro,1.0
12/9/1948,pro,nyk,0.0
12/10/1948,ftw,chs,0.0
12/10/1948,chs,ftw,1.0
12/10/1948,roc,mnl,0.0
12/10/1948,mnl,roc,1.0
12/10/1948,stb,wsc,1.0
12/10/1948,wsc,stb,0.0
12/11/1948,nyk,blb,1.0
12/11/1948,blb,nyk,0.0
12/11/1948,wsc,stb,1.0
12/11/1948,stb,wsc,0.0
12/12/1948,ftw,nyk,0.0
12/12/1948,nyk,ftw,1.0
12/12/1948,roc,mnl,0.0
12/12/1948,mnl,roc,1.0
12/13/1948,chs,blb,1.0
12/13/1948,blb,chs,0.0
12/13/1948,stb,bos,0.0
12/13/1948,bos,stb,1.0
12/13/1948,inj,nyk,0.0
12/13/1948,nyk,inj,1.0
12/14/1948,inj,blb,0.0
12/14/1948,blb,inj,1.0
12/14/1948,roc,chs,1.0
12/14/1948,chs,roc,0.0
12/14/1948,phw,stb,1.0
12/14/1948,stb,phw,0.0
12/15/1948,inj,mnl,0.0
12/15/1948,mnl,inj,1.0
12/15/1948,wsc,phw,1.0
12/15/1948,phw,wsc,0.0
12/16/1948,stb,blb,1.0
12/16/1948,blb,stb,0.0
12/16/1948,pro,ftw,0.0
12/16/1948,ftw,pro,1.0
12/17/1948,bos,blb,0.0
12/17/1948,blb,bos,1.0
12/17/1948,inj,chs,0.0
12/17/1948,chs,inj,1.0
12/17/1948,nyk,phw,0.0
12/17/1948,phw,nyk,1.0
12/18/1948,nyk,stb,1.0
12/18/1948,stb,nyk,0.0
12/18/1948,pro,phw,0.0
12/18/1948,phw,pro,1.0
12/18/1948,roc,ftw,1.0
12/18/1948,ftw,roc,0.0
12/18/1948,wsc,bos,1.0
12/18/1948,bos,wsc,0.0
12/19/1948,bos,nyk,1.0
12/19/1948,nyk,bos,0.0
12/19/1948,roc,ftw,1.0
12/19/1948,ftw,roc,0.0
12/19/1948,chs,mnl,0.0
12/19/1948,mnl,chs,1.0
12/21/1948,roc,inj,1.0
12/21/1948,inj,roc,0.0
12/21/1948,phw,mnl,1.0
12/21/1948,mnl,phw,0.0
12/22/1948,mnl,nyk,0.0
12/22/1948,nyk,mnl,1.0
12/22/1948,pro,wsc,0.0
12/22/1948,wsc,pro,1.0
12/23/1948,blb,chs,1.0
12/23/1948,chs,blb,0.0
12/23/1948,inj,ftw,1.0
12/23/1948,ftw,inj,0.0
12/23/1948,stb,pro,1.0
12/23/1948,pro,stb,0.0
12/25/1948,chs,nyk,1.0
12/25/1948,nyk,chs,0.0
12/25/1948,bos,phw,0.0
12/25/1948,phw,bos,1.0
12/25/1948,blb,pro,1.0
12/25/1948,pro,blb,0.0
12/25/1948,roc,stb,1.0
12/25/1948,stb,roc,0.0
12/25/1948,ftw,wsc,0.0
12/25/1948,wsc,ftw,1.0
12/26/1948,chs,bos,1.0
12/26/1948,bos,chs,0.0
12/26/1948,ftw,wsc,1.0
12/26/1948,wsc,ftw,0.0
12/26/1948,roc,mnl,0.0
12/26/1948,mnl,roc,1.0
12/26/1948,inj,stb,0.0
12/26/1948,stb,inj,1.0
12/28/1948,bos,chs,0.0
12/28/1948,chs,bos,1.0
12/29/1948,blb,pro,0.0
12/29/1948,pro,blb,1.0
12/29/1948,mnl,wsc,1.0
12/29/1948,wsc,mnl,0.0
12/29/1948,roc,nyk,0.0
12/29/1948,nyk,roc,1.0
12/30/1948,roc,blb,0.0
12/30/1948,blb,roc,1.0
12/30/1948,phw,inj,1.0
12/30/1948,inj,phw,0.0
12/30/1948,pro,chs,0.0
12/30/1948,chs,pro,1.0
12/30/1948,wsc,stb,1.0
12/30/1948,stb,wsc,0.0
12/31/1948,pro,bos,0.0
12/31/1948,bos,pro,1.0
1/1/1949,blb,bos,1.0
1/1/1949,bos,blb,0.0
1/1/1949,ftw,mnl,0.0
1/1/1949,mnl,ftw,1.0
1/1/1949,phw,nyk,0.0
1/1/1949,nyk,phw,1.0
1/1/1949,pro,inj,0.0
1/1/1949,inj,pro,1.0
1/1/1949,roc,stb,1.0
1/1/1949,stb,roc,0.0
1/1/1949,wsc,chs,1.0
1/1/1949,chs,wsc,0.0
1/2/1949,nyk,chs,0.0
1/2/1949,chs,nyk,1.0
1/2/1949,ftw,bos,0.0
1/2/1949,bos,ftw,1.0
1/2/1949,roc,stb,1.0
1/2/1949,stb,roc,0.0
1/4/1949,blb,bos,0.0
1/4/1949,bos,blb,1.0
1/4/1949,inj,nyk,1.0
1/4/1949,nyk,inj,0.0
1/4/1949,wsc,phw,1.0
1/4/1949,phw,wsc,0.0
1/4/1949,chs,pro,1.0
1/4/1949,pro,chs,0.0
1/5/1949,mnl,stb,1.0
1/5/1949,stb,mnl,0.0
1/5/1949,blb,wsc,1.0
1/5/1949,wsc,blb,0.0
1/6/1949,blb,phw,1.0
1/6/1949,phw,blb,0.0
1/6/1949,roc,inj,0.0
1/6/1949,inj,roc,1.0
1/6/1949,chs,pro,1.0
1/6/1949,pro,chs,0.0
1/7/1949,bos,nyk,0.0
1/7/1949,nyk,bos,1.0
1/8/1949,nyk,blb,0.0
1/8/1949,blb,nyk,1.0
1/8/1949,phw,ftw,0.0
1/8/1949,ftw,phw,1.0
1/8/1949,bos,pro,0.0
1/8/1949,pro,bos,1.0
1/8/1949,roc,chs,0.0
1/8/1949,chs,roc,1.0
1/8/1949,stb,mnl,1.0
1/8/1949,mnl,stb,0.0
1/8/1949,inj,wsc,0.0
1/8/1949,wsc,inj,1.0
1/9/1949,roc,chs,1.0
1/9/1949,chs,roc,0.0
1/9/1949,ftw,inj,1.0
1/9/1949,inj,ftw,0.0
1/9/1949,stb,mnl,0.0
1/9/1949,mnl,stb,1.0
1/10/1949,wsc,bos,1.0
1/10/1949,bos,wsc,0.0
1/11/1949,pro,inj,0.0
1/11/1949,inj,pro,1.0
1/11/1949,phw,roc,0.0
1/11/1949,roc,phw,1.0
1/12/1949,wsc,blb,0.0
1/12/1949,blb,wsc,1.0
1/12/1949,pro,mnl,0.0
1/12/1949,mnl,pro,1.0
1/12/1949,bos,nyk,0.0
1/12/1949,nyk,bos,1.0
1/12/1949,chs,stb,1.0
1/12/1949,stb,chs,0.0
1/13/1949,roc,blb,1.0
1/13/1949,blb,roc,0.0
1/14/1949,bos,phw,0.0
1/14/1949,phw,bos,1.0
1/14/1949,inj,chs,0.0
1/14/1949,chs,inj,1.0
1/15/1949,bos,chs,0.0
1/15/1949,chs,bos,1.0
1/15/1949,phw,blb,1.0
1/15/1949,blb,phw,0.0
1/15/1949,roc,ftw,1.0
1/15/1949,ftw,roc,0.0
1/15/1949,stb,pro,1.0
1/15/1949,pro,stb,0.0
1/15/1949,wsc,nyk,1.0
1/15/1949,nyk,wsc,0.0
1/16/1949,wsc,chs,0.0
1/16/1949,chs,wsc,1.0
1/16/1949,ftw,pro,1.0
1/16/1949,pro,ftw,0.0
1/16/1949,mnl,inj,1.0
1/16/1949,inj,mnl,0.0
1/17/1949,nyk,stb,0.0
1/17/1949,stb,nyk,1.0
1/18/1949,bos,stb,0.0
1/18/1949,stb,bos,1.0
1/18/1949,inj,mnl,0.0
1/18/1949,mnl,inj,1.0
1/18/1949,pro,phw,0.0
1/18/1949,phw,pro,1.0
1/19/1949,ftw,chs,1.0
1/19/1949,chs,ftw,0.0
1/19/1949,roc,inj,1.0
1/19/1949,inj,roc,0.0
1/20/1949,blb,nyk,1.0
1/20/1949,nyk,blb,0.0
1/20/1949,mnl,ftw,1.0
1/20/1949,ftw,mnl,0.0
1/20/1949,chs,phw,0.0
1/20/1949,phw,chs,1.0
1/20/1949,wsc,pro,1.0
1/20/1949,pro,wsc,0.0
1/20/1949,roc,stb,1.0
1/20/1949,stb,roc,0.0
1/21/1949,chs,bos,1.0
1/21/1949,bos,chs,0.0
1/22/1949,pro,blb,1.0
1/22/1949,blb,pro,0.0
1/22/1949,roc,nyk,1.0
1/22/1949,nyk,roc,0.0
1/22/1949,wsc,bos,1.0
1/22/1949,bos,wsc,0.0
1/23/1949,roc,ftw,1.0
1/23/1949,ftw,roc,0.0
1/23/1949,phw,mnl,0.0
1/23/1949,mnl,phw,1.0
1/23/1949,wsc,nyk,1.0
1/23/1949,nyk,wsc,0.0
1/23/1949,stb,inj,0.0
1/23/1949,inj,stb,1.0
1/25/1949,pro,bos,1.0
1/25/1949,bos,pro,0.0
1/25/1949,chs,phw,0.0
1/25/1949,phw,chs,1.0
1/25/1949,stb,inj,0.0
1/25/1949,inj,stb,1.0
1/26/1949,wsc,blb,0.0
1/26/1949,blb,wsc,1.0
1/26/1949,ftw,phw,1.0
1/26/1949,phw,ftw,0.0
1/26/1949,chs,mnl,0.0
1/26/1949,mnl,chs,1.0
1/26/1949,pro,nyk,0.0
1/26/1949,nyk,pro,1.0
1/27/1949,blb,pro,0.0
1/27/1949,pro,blb,1.0
1/27/1949,nyk,phw,0.0
1/27/1949,phw,nyk,1.0
1/28/1949,bos,wsc,1.0
1/28/1949,wsc,bos,0.0
1/28/1949,chs,stb,1.0
1/28/1949,stb,chs,0.0
1/28/1949,inj,ftw,1.0
1/28/1949,ftw,inj,0.0
1/29/1949,chs,inj,1.0
1/29/1949,inj,chs,0.0
1/29/1949,phw,nyk,1.0
1/29/1949,nyk,phw,0.0
1/29/1949,bos,pro,0.0
1/29/1949,pro,bos,1.0
1/29/1949,roc,blb,1.0
1/29/1949,blb,roc,0.0
1/29/1949,ftw,stb,0.0
1/29/1949,stb,ftw,1.0
1/30/1949,ftw,blb,0.0
1/30/1949,blb,ftw,1.0
1/30/1949,wsc,mnl,0.0
1/30/1949,mnl,wsc,1.0
